iter	RMSE
4774	15.47284676
4775	15.47284676
4776	15.47284676
4777	15.47284676
4778	15.47284676
4779	15.47284676
4780	15.47284676
4781	15.47284676
4782	15.47284676
4783	15.47284676
4784	15.47284676
4785	15.47284676
4786	15.47284676
4787	15.47284676
4788	15.47284676
4789	15.47284676
4790	15.47284676
4791	15.47284676
4792	15.47284676
4793	15.47284676
4794	15.47284676
4795	15.47284676
4796	15.47284676
4797	15.47284676
4798	15.47284676
4799	15.47284676
4800	15.47284676
4801	15.47284676
4802	15.47284676
4803	15.47284676
4804	15.47284676
4805	15.47284676
4806	15.47284676
4807	15.47284676
4808	15.47284676
4809	15.47284676
4810	15.47284676
4811	15.47284676
4812	15.47284676
4813	15.47284676
4814	15.47284676
4815	15.47284676
4816	15.47284676
4817	15.47284676
4818	15.47284676
4819	15.47284676
4820	15.47284676
4821	15.47284676
4822	15.47284676
4823	15.47284676
4824	15.47284676
4825	15.47284676
4826	15.47284676
4827	15.47284676
4828	15.47284676
4829	15.47284676
4830	15.47284676
4831	15.47284676
4832	15.47284676
4833	15.47284676
4834	15.47284676
4835	15.47284676
4836	15.47284676
4837	15.47284676
4838	15.47284676
4839	15.47284676
4840	15.47284676
4841	15.47284676
4842	15.47284676
4843	15.47284676
4844	15.47284676
4845	15.47284676
4846	15.47284676
4847	15.47284676
4848	15.47284676
4849	15.47284676
4850	15.47284676
4851	15.47284676
4852	15.47284676
4853	15.47284676
4854	15.47284676
4855	15.47284676
4856	15.47284676
4857	15.47284676
4858	15.47284676
4859	15.47284676
4860	15.47284668
4861	15.47284667
4862	15.47284667
4863	15.47284667
4864	15.47284667
4865	15.47284667
4866	15.47284667
4867	15.47284667
4868	15.47284667
4869	15.47284667
4870	15.47284667
4871	15.47284667
4872	15.47284667
4873	15.47284667
4874	15.47284667
4875	15.47284667
4876	15.47284667
4877	15.47284667
4878	15.47284662
4879	15.47284661
4880	15.47284661
4881	15.47284661
4882	15.47284661
4883	15.47284661
4884	15.47284661
4885	15.47284661
4886	15.47284661
4887	15.4728466
4888	15.4728466
4889	15.4728466
4890	15.4728466
4891	15.4728466
4892	15.4728466
4893	15.4728466
4894	15.4728466
4895	15.4728466
4896	15.4728466
4897	15.4728466
4898	15.4728466
4899	15.4728466
4900	15.4728466
4901	15.4728466
4902	15.4728466
4903	15.4728466
4904	15.4728466
4905	15.4728466
4906	15.4728466
4907	15.4728466
4908	15.4728466
4909	15.4728466
4910	15.4728466
4911	15.4728466
4912	15.4728466
4913	15.4728466
4914	15.4728466
4915	15.4728466
4916	15.4728466
4917	15.4728466
4918	15.4728466
4919	15.4728466
4920	15.4728466
4921	15.4728466
4922	15.4728466
4923	15.4728466
4924	15.4728466
4925	15.4728466
4926	15.4728466
4927	15.4728466
4928	15.4728466
4929	15.4728466
4930	15.4728466
4931	15.4728466
4932	15.4728466
4933	15.4728466
4934	15.4728466
4935	15.4728466
4936	15.4728466
4937	15.4728466
4938	15.4728466
4939	15.4728466
4940	15.4728466
4941	15.4728466
4942	15.4728466
4943	15.4728466
4944	15.4728466
4945	15.4728466
4946	15.4728466
4947	15.4728466
4948	15.4728466
4949	15.4728466
4950	15.4728466
4951	15.4728466
4952	15.4728466
4953	15.4728466
4954	15.4728466
4955	15.4728466
4956	15.4728466
4957	15.4728466
4958	15.4728466
4959	15.4728466
4960	15.4728466
4961	15.4728466
4962	15.4728466
4963	15.4728466
4964	15.4728466
4965	15.4728466
4966	15.4728466
4967	15.4728466
4968	15.4728466
4969	15.4728466
4970	15.4728466
4971	15.4728466
4972	15.4728466
4973	15.4728466
4974	15.4728466
4975	15.4728466
4976	15.4728466
4977	15.4728466
4978	15.4728466
4979	15.4728466
4980	15.4728466
4981	15.4728466
4982	15.4728466
4983	15.4728466
4984	15.4728466
4985	15.4728466
4986	15.4728466
4987	15.4728466
4988	15.4728466
4989	15.4728466
4990	15.4728466
4991	15.4728466
4992	15.4728466
4993	15.4728466
4994	15.4728466
4995	15.4728466
4996	15.4728466
4997	15.4728466
4998	15.4728466
4999	15.4728466
